run_id,status,alpha,beta,tau,sigma_c,refinement_decay,h,initial_threshold,refine_fraction,coarsen_fraction,zeta,RMSE,PSNR,SSIM,C_rel,basis_size,n_leaves,max_level_used,final_energy,safeguard_accept_rate,runtime_s
123,ok,0.01,0.0005,1e-07,0.08,0.35,0.5,0.008,0.1,0.2,1e-06,0.0530300433999821,25.50956034906189,0.8380216876844097,0.11669921875,478,478,6,0.005807268032950705,1.0,0.9304643750656396
124,ok,0.002,0.0,2e-06,0.05,0.6,0.5,0.02,0.2,0.05,0.0,0.09412432471239401,20.525962531837187,0.6142225124957889,0.0185546875,76,76,4,0.007705673161883966,1.0,0.26033237506635487
125,ok,0.005,0.0002,1e-08,0.05,0.35,1.2,0.012,0.05,0.05,0.0,0.07592665914410884,22.39211418265998,0.7044590452889488,0.045654296875,187,187,6,0.006070903480522399,1.0,0.45408695796504617
126,ok,0.005,0.0002,5e-07,0.35,0.35,0.25,0.02,0.1,0.1,0.0,0.09415177045054546,20.52343018003649,0.6147789329170201,0.0185546875,76,76,4,0.008772548123928029,1.0,0.23164370795711875
127,ok,0.04,0.0,1e-08,0.08,0.6,0.25,0.02,0.1,0.1,1e-07,0.09447146134976454,20.49398733250111,0.6108711667242472,0.0185546875,76,76,4,0.008789016667163006,1.0,0.2326222499832511
128,ok,0.002,0.0002,1e-08,0.35,0.35,0.25,0.012,0.1,0.2,1e-07,0.07607269071816475,22.375424446456126,0.7029686091592198,0.048583984375,199,199,6,0.006364480352081848,1.0,0.3640806251205504
129,ok,0.04,0.0002,1e-07,0.12,0.6,0.25,0.004,0.2,0.1,1e-07,0.05809246134234161,24.717604446804778,0.7189998447130167,0.2880859375,1180,1180,6,0.006269244253896585,1.0,3.3239090000279248
130,ok,0.01,0.0005,5e-07,0.12,0.2,0.25,0.02,0.05,0.2,0.0,0.09430560919161213,20.50924950293802,0.6107251332473201,0.015625,64,64,4,0.008755719425139552,1.0,0.17565691587515175
131,ok,0.04,0.0002,1e-08,0.2,0.6,0.8,0.012,0.1,0.05,1e-06,0.08010629627421571,21.926666949305606,0.6920846065450785,0.045654296875,187,187,6,0.008719972197389982,1.0,0.4577251661103219
132,ok,0.02,5e-05,1e-07,0.08,0.6,0.5,0.004,0.05,0.05,0.0,0.0567230167214833,24.924813599287514,0.7023976403720634,0.269775390625,1105,1105,6,0.004022514092624063,1.0,2.5540783328469843
133,ok,0.005,5e-05,2e-06,0.35,0.35,0.8,0.004,0.2,0.1,0.0,0.05468435782371047,25.24273767163138,0.756640496126602,0.20166015625,826,826,6,0.006266233627369192,1.0,3.741839042166248
134,ok,0.002,0.0005,1e-08,0.35,0.2,0.5,0.008,0.2,0.1,1e-06,0.05260382797912266,25.57965302197488,0.8385053288908765,0.11669921875,478,478,6,0.00562218314634231,1.0,1.1549137919209898
135,ok,0.005,0.0002,1e-08,0.08,0.35,1.2,0.012,0.2,0.1,0.0,0.07597352310369404,22.386754673700196,0.7042988651932175,0.045654296875,187,187,6,0.006169371609663389,1.0,0.5127222500741482
136,ok,0.002,0.0005,1e-08,0.35,0.6,0.5,0.02,0.2,0.2,0.0,0.09410161110182277,20.528058820160133,0.6136668985875171,0.02001953125,82,82,4,0.008589197612733255,1.0,0.21615779190324247
137,ok,0.01,0.0002,2e-06,0.2,0.2,0.5,0.02,0.2,0.1,0.0,0.09453575854582459,20.488077734223683,0.6093821419224106,0.01416015625,58,58,4,0.008635590934792324,1.0,0.19378879107534885
138,ok,0.01,5e-05,5e-07,0.08,0.2,1.2,0.02,0.2,0.2,0.0,0.09416074399849181,20.522602372629095,0.6115709688974459,0.015625,64,64,4,0.00796794565881878,1.0,0.30092012509703636
139,ok,0.01,0.0002,5e-07,0.12,0.2,0.25,0.012,0.1,0.1,1e-06,0.07616797616004557,22.364551675634324,0.7037464117250007,0.045654296875,187,187,6,0.006681954021893678,1.0,0.35467995796352625
140,ok,0.005,0.0002,5e-07,0.35,0.2,0.25,0.012,0.05,0.05,0.0,0.0761289070960391,22.36900809757037,0.7054570792695164,0.045654296875,187,187,6,0.007093340712513952,1.0,0.39226475008763373
141,ok,0.02,5e-05,2e-06,0.08,0.6,0.25,0.012,0.2,0.2,1e-07,0.07631480636621449,22.34782386755828,0.7041907061232476,0.042724609375,175,175,6,0.006916851315831721,1.0,0.4218483748845756
142,ok,0.02,0.0002,2e-06,0.05,0.35,0.5,0.02,0.2,0.2,1e-06,0.09411984482451116,20.52637595034406,0.611364374904463,0.015625,64,64,4,0.00825536998956808,1.0,0.28110654186457396
143,ok,0.02,0.0,1e-07,0.2,0.2,0.8,0.004,0.2,0.1,1e-07,0.05908543701054592,24.570390959472007,0.6920705477811404,0.2880859375,1180,1180,6,0.004696352451947489,1.0,3.6246275419835
144,ok,0.002,0.0002,1e-08,0.2,0.35,0.8,0.008,0.05,0.1,1e-07,0.05309256455481176,25.49932592448094,0.8230828406330244,0.11669921875,478,478,6,0.004541875249901814,1.0,0.8487127081025392
145,ok,0.002,0.0005,5e-07,0.08,0.2,1.2,0.012,0.1,0.1,1e-07,0.07576726463390536,22.41036782920822,0.7052278238041955,0.045654296875,187,187,6,0.00676805559250393,1.0,0.38254466699436307
146,ok,0.01,5e-05,5e-07,0.12,0.2,0.5,0.004,0.1,0.2,1e-07,0.05716615653190913,24.857220116916146,0.695308826793231,0.2880859375,1180,1180,6,0.0043419558991161745,1.0,2.6978425001725554
147,ok,0.01,0.0002,5e-07,0.2,0.6,1.2,0.008,0.05,0.2,0.0,0.05335136634295284,25.457089073953775,0.8414086459011936,0.1005859375,412,412,6,0.0055089863253818885,1.0,0.9930339169222862
148,ok,0.04,0.0002,1e-08,0.2,0.35,1.2,0.008,0.05,0.05,0.0,0.060571751856712396,24.35459730972854,0.8492276627169184,0.09326171875,382,382,6,0.007611528174638104,1.0,0.9493614579550922
149,ok,0.01,0.0,1e-08,0.12,0.35,1.2,0.004,0.05,0.05,1e-07,0.057888077304242294,24.748217497185237,0.6878451216232528,0.2880859375,1180,1180,6,0.0032895896896708477,1.0,2.899518874939531
150,ok,0.02,0.0,2e-06,0.2,0.6,0.5,0.008,0.05,0.2,1e-07,0.05679200512982462,24.91425595211163,0.8327676120168078,0.08740234375,358,358,6,0.006596953814386657,1.0,0.7601952918339521
151,ok,0.002,0.0002,1e-08,0.35,0.2,1.2,0.02,0.05,0.1,0.0,0.09418163434757343,20.52067554905427,0.6091248048687816,0.021484375,88,88,4,0.008164302809500397,1.0,0.2891293750144541
152,ok,0.002,5e-05,2e-06,0.2,0.6,0.8,0.008,0.1,0.1,0.0,0.0536086348220148,25.415305044382087,0.8528858233710936,0.088134765625,361,361,6,0.005179104891222717,1.0,0.8493481669574976
153,ok,0.002,5e-05,1e-08,0.2,0.35,0.5,0.02,0.2,0.1,0.0,0.09422721807625169,20.516472612310878,0.6077090219421847,0.021484375,88,88,4,0.007699380945107202,1.0,0.19992429204285145
154,ok,0.02,0.0002,1e-08,0.08,0.2,0.25,0.02,0.05,0.05,1e-06,0.09431907409646365,20.508009424750085,0.6082996143974606,0.02294921875,94,94,4,0.008530449393411759,1.0,0.25063195801340044
155,ok,0.04,5e-05,1e-08,0.12,0.2,0.5,0.02,0.05,0.05,1e-07,0.09602651567615439,20.352176584667795,0.6022399168329456,0.021484375,88,88,4,0.009615824137970283,0.6666666666666666,0.2668130830861628
156,ok,0.002,0.0005,1e-08,0.2,0.2,0.5,0.008,0.1,0.1,1e-06,0.0525800289526864,25.583583581790354,0.8381628521629633,0.11669921875,478,478,6,0.0053804900477699485,1.0,0.9389757080934942
157,ok,0.01,0.0002,5e-07,0.05,0.2,0.25,0.004,0.2,0.2,0.0,0.05395520105597088,25.3593336957898,0.742914162565166,0.222900390625,913,913,6,0.004418298021876905,1.0,2.5571598331443965
158,ok,0.02,0.0,1e-07,0.35,0.35,0.25,0.004,0.2,0.05,1e-06,0.05863555640634771,24.636778987435942,0.6899270668912003,0.2880859375,1180,1180,6,0.007085706320740624,1.0,3.9609637500252575
159,ok,0.01,0.0002,1e-07,0.35,0.6,0.5,0.02,0.2,0.05,1e-07,0.09438230484546235,20.502188425124434,0.6101158441235451,0.021484375,88,88,4,0.009689535739031505,0.3333333333333333,0.32331916713155806
160,ok,0.01,5e-05,2e-06,0.12,0.35,0.8,0.008,0.2,0.2,0.0,0.054907369836682055,25.207387185828253,0.8356792397471519,0.08740234375,358,358,6,0.0057519978110301805,1.0,1.2100960838142782
161,ok,0.04,0.0002,1e-08,0.05,0.35,0.5,0.004,0.2,0.1,1e-07,0.05517487411695891,25.165172980407245,0.729562175025901,0.2880859375,1180,1180,6,0.0049079581141761135,1.0,3.9870841670781374
162,ok,0.04,5e-05,2e-06,0.08,0.6,0.5,0.008,0.05,0.1,1e-07,0.05733636249138905,24.831397256750385,0.8339020370822395,0.082275390625,337,337,6,0.006823042670590795,0.6666666666666666,1.094442249974236
163,ok,0.005,0.0,5e-07,0.35,0.2,0.25,0.008,0.2,0.1,1e-06,0.05396606672532093,25.357584679917814,0.8092748774022642,0.11669921875,478,478,6,0.005200742958678632,1.0,1.3547792080789804
164,ok,0.002,0.0002,1e-08,0.2,0.2,0.5,0.012,0.2,0.1,1e-07,0.07600263290727882,22.38342724983251,0.7044669217784416,0.045654296875,187,187,6,0.006126064589740373,1.0,0.3801277501042932
165,ok,0.04,0.0005,1e-07,0.08,0.2,0.25,0.02,0.1,0.05,1e-06,0.09487155210958516,20.457279885063038,0.6063200614708933,0.021484375,88,88,4,0.009645993500887897,1.0,0.21851900010369718
166,ok,0.002,0.0,5e-07,0.2,0.35,1.2,0.02,0.2,0.05,1e-06,0.09424858985665645,20.51450277937798,0.6073959474288544,0.021484375,88,88,4,0.007677866617259522,1.0,0.2581259170547128
167,ok,0.04,5e-05,5e-07,0.35,0.35,0.25,0.008,0.05,0.05,1e-07,0.057373547585153055,24.825765910135026,0.8358556622870421,0.1005859375,412,412,6,0.012585735916448008,0.5,1.1777042078319937
168,ok,0.002,5e-05,1e-08,0.2,0.2,0.5,0.02,0.1,0.05,1e-07,0.09422709103850792,20.51648432269126,0.6086970227268447,0.02294921875,94,94,4,0.00770528011343496,1.0,0.1927970419637859
169,ok,0.04,0.0002,2e-06,0.12,0.35,0.8,0.02,0.1,0.05,1e-07,0.09596007959133088,20.358188009819557,0.6054661011132118,0.0185546875,76,76,4,0.009845866877809044,1.0,0.2541641660500318
170,ok,0.002,0.0,2e-06,0.35,0.2,0.25,0.02,0.1,0.2,0.0,0.09414394458076485,20.524152178848453,0.6125309954229976,0.015625,64,64,4,0.008048281024162577,1.0,0.2470827081706375
171,ok,0.04,5e-05,5e-07,0.35,0.35,0.25,0.008,0.2,0.1,1e-06,0.05964503149082048,24.488514555712207,0.8388694012274576,0.082275390625,337,337,6,0.012368634014807034,0.5,1.2975097079761326
172,ok,0.02,0.0005,1e-07,0.08,0.35,0.8,0.012,0.2,0.1,1e-06,0.07628927503875324,22.350730241918242,0.703366830508653,0.045654296875,187,187,6,0.0073872721306582866,1.0,0.5611413328442723
173,ok,0.02,0.0,5e-07,0.08,0.35,1.2,0.008,0.05,0.05,1e-06,0.053860570893400544,25.374580952192503,0.8248265360850913,0.104248046875,427,427,6,0.005165674197084848,0.3333333333333333,1.3061352078802884
174,ok,0.01,0.0,2e-06,0.08,0.6,0.25,0.02,0.05,0.1,1e-07,0.09415574235073122,20.523063763570583,0.6116991372683311,0.015625,64,64,4,0.007986633108031332,1.0,0.23140874993987381
175,ok,0.02,0.0005,1e-07,0.12,0.6,0.8,0.012,0.2,0.1,1e-06,0.07672469105390542,22.301297033186195,0.7018343094775014,0.045654296875,187,187,6,0.007657580634450805,1.0,0.4853880840819329
176,ok,0.002,0.0005,1e-07,0.12,0.35,0.8,0.012,0.1,0.1,1e-07,0.07579229331147345,22.407499038403245,0.7052341790088673,0.045654296875,187,187,6,0.006701843782678176,1.0,0.35480700014159083
177,ok,0.04,0.0002,1e-08,0.05,0.2,0.5,0.008,0.1,0.05,1e-07,0.05370751319153101,25.39929912422671,0.8664409709165922,0.09326171875,382,382,6,0.005665233116784019,1.0,0.9196943750139326
178,ok,0.002,5e-05,1e-07,0.08,0.6,0.8,0.02,0.1,0.1,0.0,0.09420596852652173,20.518431622270036,0.6075377552401701,0.021484375,88,88,4,0.0076296173528291825,1.0,0.26114604203030467
179,ok,0.02,0.0,2e-06,0.12,0.6,1.2,0.008,0.05,0.2,0.0,0.055960523960122695,25.042364556969197,0.8351233568421874,0.08740234375,358,358,6,0.006232621993934481,1.0,1.1815637920517474
180,ok,0.005,0.0,2e-06,0.08,0.2,0.8,0.012,0.2,0.05,0.0,0.07615949349662746,22.365519058320178,0.7072782755812917,0.042724609375,175,175,6,0.006234594835105643,1.0,0.5602027501445264
181,ok,0.002,5e-05,1e-07,0.05,0.6,0.8,0.012,0.1,0.1,0.0,0.07614066137980915,22.367667101955476,0.7036079740368673,0.045654296875,187,187,6,0.005716760860584802,1.0,0.4137774589471519
182,ok,0.01,0.0,1e-08,0.12,0.35,0.8,0.008,0.1,0.05,1e-07,0.05373163941826501,25.395398167429747,0.8232485023370094,0.104248046875,427,427,6,0.0045125012798528045,1.0,1.2417761669494212
183,ok,0.002,0.0005,2e-06,0.05,0.35,1.2,0.02,0.1,0.1,1e-06,0.09414829077807708,20.523751200123716,0.6106349297896744,0.01416015625,58,58,4,0.008406011414546995,1.0,0.21497020893730223
184,ok,0.01,5e-05,2e-06,0.2,0.35,0.8,0.02,0.2,0.1,1e-06,0.09446047208431559,20.494997765679514,0.6107083078910251,0.015625,64,64,4,0.008409426840186416,1.0,0.20363320782780647
185,ok,0.005,0.0002,5e-07,0.05,0.2,0.5,0.02,0.05,0.2,1e-06,0.09408933990284833,20.529191566231084,0.6127626045087033,0.02001953125,82,82,4,0.007909077649684633,1.0,0.22453279211185873
186,ok,0.01,0.0,2e-06,0.05,0.35,0.8,0.008,0.2,0.1,1e-07,0.05347458922770639,25.437050856709096,0.8523677115549199,0.088134765625,361,361,6,0.0051776329544614575,1.0,0.9813442500308156
187,ok,0.002,0.0005,1e-07,0.05,0.35,0.5,0.004,0.2,0.2,0.0,0.0516744937027689,25.73447539635343,0.7593994968362422,0.252197265625,1033,1033,6,0.004600820154874712,1.0,2.816072791814804
188,ok,0.04,5e-05,2e-06,0.05,0.2,0.8,0.012,0.05,0.1,0.0,0.07648689079633936,22.328259857103298,0.7022704748358544,0.04052734375,166,166,6,0.007013724899183419,0.3333333333333333,0.5212477499153465
189,ok,0.002,0.0002,2e-06,0.05,0.6,0.8,0.012,0.05,0.05,1e-06,0.07592412589867992,22.39240398676231,0.7076361967536295,0.042724609375,175,175,6,0.006474034208043715,1.0,0.3406670419499278
190,ok,0.01,0.0005,1e-07,0.2,0.2,0.25,0.008,0.05,0.05,1e-06,0.053202286955407886,25.481393974111604,0.8381252546027401,0.104248046875,427,427,6,0.006162667191158571,1.0,0.8491878751665354
191,ok,0.02,0.0005,2e-06,0.35,0.35,0.8,0.004,0.1,0.2,1e-07,0.05360584787073498,25.415756609331908,0.8614364513698856,0.14306640625,586,586,6,0.010618326199516824,0.5,2.519077916862443
